hotel_name,review_summary,review_p1,review_p2,score
Hilton London Croydon,Glad for warm water to shower and warm bed but would never stay,"We came to London due to a funeral and local family decided to book this hotel.  My local family was not able to add another night at the front desk.  She was required to make changes online--which is not good customer service since she was very busy with the funeral arrangements.  As an American, the room and bathroom compared to hilton rooms in U.S. so all Americans should know ahead of time.  Joseph the night manager was fantastic!  He treated us with respect and made our beds for us on the second night.  He also explained where to go shopping and was easy to talk with.  Mudmila was unkind.  She should be fired.  After she spoke very poorly to the hotel staff, I should have known not to talk to her but I asked about how to travel to Paris and she stated at least 3 times that",…,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Croydon,Celebration stay,"The staff are excellent, friendly and helpful but unfortunately food experience very substandard and disappointing. Rooms are undergoing refurbishment and room offered did not have heating but heater given. Disappointing stay. ",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Croydon,Poor Service,"Firstly, on a positive note the Hilton Purley have started renovating their rooms, making them more modern. It’s a slight shame though that the quality of finish is more towards a Hampton rather than a Hilton.   As a Dimond Hilton Member since 2015 I was surprise how little attention and such poor service the staff at this Hilton provided to me.They clearly don’t monitor their designated Dimond parking, nor ensure there is priority check in, nor provide any memorable experiences for guests.   I was extremely unhappy when room service told me that they would charge me £5 for bringing up a fork. I raised this with the front desk and was told yes this is their policy. This is absolutely stupid in my mind, I stay at Hilton’s all across the world and have never been charged for",…,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Croydon,Always a Friendly Welcome,"The Hotel is Located on Waddon Way, about 20 minutes from East Croydon station, which provides links to Gatwick Airport and central London. There is a 24 hour bus service from the station to where the Hotel is located. The hotel itself is one of the older style Hiltons, most rooms are larger than usual, well equiped, and have a bath and shower. There is a restuarnt on site, and the breakfast is a buffet type, with a chef on duty to cook omletts etc to order. All the staff are friendly and helpful without being intrusive.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Euston,Convenient and lovely -- a great choice in London,"Located in a converted, Victorian-era building, this hotel had charm and convenience. Located a 2-minute walk to Euston station and 15-minute walk to Kings Cross station, this hotel is very convenient to a range of transportation options. While small, the room was neat and clean and offered a bit of charm (sloped ceiling in the bathroom, for example).   Read our full review at testedtravel.com",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Euston,Extremely disappointing ,"Stayed her purely for location for my mother visiting for my 50th birthday from Scotland. Location and hotel great, most off the staff we met friendly. Didn’t dine as had things booked elsewhere. Clean rooms, not hugely spacious. Disappointment came on our last evening at 10pm when we were asked to keep noise down as neighbours had complained at 9pm! We weren’t back in our room til 9.45 as a taxi receipt proved so unsure how noise was being made before we were there or as to how it was made even when we were back as we were watching the news & getting ready for bed when the call came from reception! My mother is 75 & I am 50 so we’re not exactly party animals & maybe the hotel should state no talking after 10pm!! Or maybe our neighbours just like to complain!! I guess it’s one",…,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,Nicely located hotel to visit London ,"The location is priceless, at walking distance from Oxford street, Covent Garden, st Pancras station, surrounded by any type of restaurant, lounges, coffee shops of all brands and fast food places. The rooms are nice, for London standard very spacious, the bathrooms are well equipped. the all experience is comfortable. The lounge at the hotel is nice for an afternoon tea and comfortable for business informal meetings or business calls and the food at the hotel is also of good quality. Few little details, the breakfast is not well assorted, the vegetables and fruits available were either dry or swimming, the boiled eggs were peeled but slimy and the personnel at the reception was not always helpful, some of us got lucky and even got a map to reach our destination, others could",…,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Euston,Convenient location,This hotel is conveniently located near King’s Cross station. We generally had a pleasant stay there. The room itself was clean and the bathroom looked like it had been recently renovated. The staff were friendly and professional.  ,,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Euston,a tight-fisted owner,"Conrad Hilton's USP at the start of his career was to build a chain where consistency between Hiltons was like McDonalds - you knew what to expect. But if you let individual owners run the show who are interested only in the bottom line then you get major disappointments - Welcome to the Hilton Euston.  ""we used to have an executive lounge but it was withdrawn by the owner""  ""we used to give Diamond members a bottle of win in lieu but the owners withdrew it""  :everything was cheapest possible with no extras - down to the small flimsy toilet rolls and minimal towels.  In breakfast the tables are literally 8 inches from your neighbour - cows in pens get more space  Staff mixed up many of our requests - concierge and manager were helpful but after that place was a void of",…,"<span class=""ui_bubble_rating bubble_20""></span>"
